,ts,lat,lon,speed
58,2017-07-01 00:31:12,13.720857,100.584333,0
59,2017-07-01 00:31:57,13.721357,100.583773,37
60,2017-07-01 00:32:17,13.721637,100.583333,14
61,2017-07-01 00:32:42,13.721637,100.583247,17
62,2017-07-01 00:33:12,13.722247,100.582047,5
63,2017-07-01 00:33:57,13.719137,100.581717,32
64,2017-07-01 00:34:12,13.718297,100.581527,15
65,2017-07-01 00:34:57,13.71472,100.581187,29
66,2017-07-01 00:35:12,13.7138,100.581047,22
67,2017-07-01 00:35:57,13.71333,100.582467,37
68,2017-07-01 00:36:12,13.71325,100.583633,40
69,2017-07-01 00:36:42,13.71222,100.583277,16
70,2017-07-01 00:37:12,13.71083,100.581917,19
71,2017-07-01 00:37:42,13.71075,100.581437,33
72,2017-07-01 00:37:57,13.71108,100.580027,37
73,2017-07-01 00:38:42,13.71219,100.576777,12
74,2017-07-01 00:38:57,13.71258,100.575827,28
75,2017-07-01 00:39:42,13.71297,100.572357,31
76,2017-07-01 00:39:57,13.71291,100.571747,1
77,2017-07-01 00:40:12,13.71283,100.571167,19
78,2017-07-01 00:40:42,13.7135,100.569047,47
79,2017-07-01 00:40:57,13.71411,100.567577,42
80,2017-07-01 00:41:57,13.71244,100.56483,40
81,2017-07-01 00:42:12,13.71202,100.56452,8
82,2017-07-01 00:42:42,13.71183,100.56438,0
83,2017-07-01 00:43:12,13.71133,100.56405,30
84,2017-07-01 00:43:42,13.70975,100.56486,27
85,2017-07-01 00:43:57,13.70972,100.56455,1
86,2017-07-01 00:44:42,13.71116,100.56402,6
87,2017-07-01 00:44:57,13.71113,100.56405,0
88,2017-07-01 00:45:42,13.71175,100.56444,41
89,2017-07-01 00:45:57,13.71311,100.56527,43
90,2017-07-01 00:46:57,13.71583,100.56605,0
91,2017-07-01 00:47:12,13.71588,100.56608,8
92,2017-07-01 00:47:42,13.71563,100.56588,1
93,2017-07-01 00:47:57,13.71561,100.56588,0
94,2017-07-01 00:48:42,13.71561,100.56588,0
95,2017-07-01 00:48:57,13.71561,100.56588,0
96,2017-07-01 00:48:57,13.71561,100.56588,0
97,2017-07-01 00:48:57,13.71561,100.56588,0
98,2017-07-01 00:48:57,13.71561,100.56588,0
99,2017-07-01 00:48:57,13.71561,100.56588,0
100,2017-07-01 00:48:57,13.71561,100.56588,0
101,2017-07-01 00:48:57,13.71561,100.56588,0
102,2017-07-01 00:48:57,13.71561,100.56588,0
103,2017-07-01 00:48:57,13.71561,100.56588,0
104,2017-07-01 00:48:57,13.71561,100.56588,0
105,2017-07-01 00:48:57,13.71561,100.56588,0
106,2017-07-01 00:48:57,13.71561,100.56588,0
107,2017-07-01 00:48:57,13.71561,100.56588,0
108,2017-07-01 05:09:14,13.71575,100.56519,2
109,2017-07-01 05:09:59,13.71552,100.56522,0
110,2017-07-01 05:10:44,13.7155,100.56522,0
111,2017-07-01 05:11:29,13.7155,100.56522,0
112,2017-07-01 05:12:29,13.71552,100.56522,0
113,2017-07-01 05:13:14,13.71552,100.56522,0
114,2017-07-01 05:13:29,13.71552,100.56522,0
115,2017-07-01 05:13:29,13.71552,100.56522,0
116,2017-07-01 05:13:29,13.71552,100.56522,0
117,2017-07-01 05:13:29,13.71552,100.56522,0
118,2017-07-01 05:42:49,13.71552,100.565,3
119,2017-07-01 05:43:49,13.71558,100.56494,0
120,2017-07-01 05:44:19,13.71558,100.56494,0
121,2017-07-01 05:44:19,13.71558,100.56494,0
122,2017-07-01 05:44:19,13.71558,100.56494,0
123,2017-07-01 05:44:19,13.71558,100.56494,0
124,2017-07-01 05:44:19,13.71558,100.56494,0
125,2017-07-01 07:38:54,13.71561,100.56483,0
126,2017-07-01 07:40:09,13.71558,100.56483,0
127,2017-07-01 07:41:24,13.71569,100.56483,0
128,2017-07-01 07:42:24,13.71569,100.56522,1
129,2017-07-01 07:43:39,13.716,100.56488,6
130,2017-07-01 07:44:54,13.71566,100.565,0
131,2017-07-01 07:45:54,13.71561,100.56508,0
132,2017-07-01 07:47:09,13.71558,100.56508,1
133,2017-07-01 07:48:09,13.71575,100.56519,2
134,2017-07-01 07:49:24,13.71575,100.56516,0
135,2017-07-01 07:49:39,13.71575,100.56516,0
136,2017-07-01 07:49:39,13.71575,100.56516,0
137,2017-07-01 07:49:39,13.71575,100.56516,0
138,2017-07-01 07:49:39,13.71575,100.56516,0
139,2017-07-01 13:31:14,13.71575,100.56516,0
140,2017-07-01 13:32:29,13.71575,100.56516,0
141,2017-07-01 13:33:44,13.71575,100.56519,0
142,2017-07-01 13:34:59,13.71572,100.56516,1
143,2017-07-01 13:36:14,13.71597,100.56488,1
144,2017-07-01 13:37:29,13.71575,100.56472,0
145,2017-07-01 13:38:29,13.71572,100.56475,6
146,2017-07-01 13:39:59,13.71555,100.56466,0
147,2017-07-01 13:40:59,13.71555,100.56463,0
148,2017-07-01 13:42:14,13.7153,100.56511,18
149,2017-07-01 13:43:29,13.71555,100.56522,0
150,2017-07-01 13:44:44,13.71552,100.56522,0
151,2017-07-01 13:45:59,13.71552,100.56522,0
152,2017-07-01 13:47:14,13.71555,100.56522,0
153,2017-07-01 13:48:14,13.71555,100.56522,0
154,2017-07-01 13:49:44,13.71555,100.56522,0
155,2017-07-01 13:50:59,13.71555,100.56522,0
156,2017-07-01 13:51:59,13.71555,100.56522,0
157,2017-07-01 13:53:14,13.71555,100.56522,0
158,2017-07-01 13:54:29,13.71555,100.56522,0
159,2017-07-01 13:55:44,13.71555,100.56522,0
160,2017-07-01 13:56:59,13.71552,100.56522,2
161,2017-07-01 13:58:14,13.71561,100.56538,0
162,2017-07-01 13:59:29,13.71566,100.56541,0
163,2017-07-01 14:00:44,13.71566,100.56541,0
164,2017-07-01 14:01:59,13.71569,100.56541,0
165,2017-07-01 14:03:14,13.71569,100.56541,0
166,2017-07-01 14:04:29,13.71572,100.56541,0
167,2017-07-01 14:05:44,13.71572,100.56541,0
168,2017-07-01 14:06:59,13.71572,100.56541,0
169,2017-07-01 14:08:14,13.71572,100.56541,0
170,2017-07-01 14:09:29,13.71572,100.56544,2
171,2017-07-01 14:10:44,13.71602,100.56561,3
172,2017-07-01 14:11:59,13.71566,100.56569,0
173,2017-07-01 14:13:14,13.71172,100.56394,34
174,2017-07-01 14:14:29,13.71155,100.56383,0
175,2017-07-01 14:15:44,13.70891,100.56461,1
176,2017-07-01 14:16:59,13.71241,100.56413,36
177,2017-07-01 14:18:14,13.71458,100.56508,9
178,2017-07-01 14:19:29,13.71463,100.56497,0
179,2017-07-01 14:20:44,13.71361,100.567497,29
180,2017-07-01 14:21:59,13.71386,100.571357,25
181,2017-07-01 14:23:14,13.71219,100.578107,20
182,2017-07-01 14:24:29,13.7115,100.582717,37
183,2017-07-01 14:25:29,13.71277,100.583853,0
184,2017-07-01 14:26:44,13.7128,100.583913,0
185,2017-07-01 14:27:59,13.71288,100.583883,22
186,2017-07-01 14:29:14,13.717667,100.584773,25
187,2017-07-01 14:30:29,13.718827,100.584963,0
188,2017-07-01 14:31:44,13.718797,100.584943,0
189,2017-07-01 14:32:59,13.719277,100.584963,0
190,2017-07-01 14:35:29,13.718777,100.585213,14
191,2017-07-01 14:36:59,13.723137,100.585133,18
192,2017-07-01 14:37:59,13.727887,100.585693,38
193,2017-07-01 14:39:29,13.730137,100.586023,1
194,2017-07-01 14:40:44,13.730137,100.586023,0
195,2017-07-01 14:41:59,13.730607,100.586163,17
196,2017-07-01 14:43:14,13.735193,100.587583,30
197,2017-07-01 14:43:59,13.737463,100.588553,28
198,2017-07-01 14:45:29,13.740993,100.589743,0
199,2017-07-01 14:46:59,13.743243,100.589663,0
200,2017-07-01 14:48:14,13.743413,100.589193,16
201,2017-07-01 14:50:44,13.745163,100.583413,1
202,2017-07-01 14:51:44,13.746333,100.579607,16
203,2017-07-01 14:52:59,13.747523,100.575387,28
204,2017-07-01 14:54:29,13.748383,100.572217,23
205,2017-07-01 14:55:29,13.748943,100.570077,23
206,2017-07-01 14:56:44,13.749493,100.56644,6
207,2017-07-01 14:57:59,13.749803,100.56411,0
208,2017-07-01 14:58:59,13.749803,100.56408,0
209,2017-07-01 15:00:14,13.75027,100.56033,15
210,2017-07-01 15:01:29,13.75069,100.55669,25
211,2017-07-01 15:02:29,13.75072,100.55605,0
212,2017-07-01 15:03:59,13.75261,100.55516,3
213,2017-07-01 15:05:14,13.75263,100.55486,0
214,2017-07-01 15:06:29,13.75263,100.55483,0
215,2017-07-01 15:07:44,13.75266,100.55483,0
216,2017-07-01 15:08:59,13.75263,100.5548,0
217,2017-07-01 15:10:14,13.75261,100.5548,0
218,2017-07-01 15:11:29,13.75258,100.5548,0
219,2017-07-01 15:12:44,13.75252,100.55477,0
220,2017-07-01 15:13:59,13.7525,100.55475,0
221,2017-07-01 15:15:14,13.75247,100.55475,0
222,2017-07-01 15:16:29,13.75252,100.55422,0
223,2017-07-01 15:17:44,13.75247,100.55411,0
224,2017-07-01 15:18:59,13.75241,100.55411,0
225,2017-07-01 15:20:14,13.75238,100.55408,0
226,2017-07-01 15:22:44,13.75236,100.55405,0
227,2017-07-01 15:23:59,13.75233,100.55405,0
228,2017-07-01 15:25:14,13.7523,100.55405,0
229,2017-07-01 15:26:29,13.75227,100.55402,0
230,2017-07-01 15:27:44,13.75227,100.55402,0
231,2017-07-01 15:28:59,13.75225,100.55402,0
232,2017-07-01 15:29:29,13.75225,100.55402,0
233,2017-07-01 15:29:29,13.75225,100.55402,0
234,2017-07-01 15:29:29,13.75225,100.55402,0
235,2017-07-01 21:41:10,13.752,100.55377,0
236,2017-07-01 21:42:10,13.752,100.55377,0
237,2017-07-01 21:42:55,13.75197,100.55377,0
238,2017-07-01 21:43:40,13.75197,100.55377,0
239,2017-07-01 21:44:25,13.75197,100.55377,0
240,2017-07-01 21:45:10,13.75197,100.55377,0
241,2017-07-01 21:45:55,13.75197,100.55377,0
242,2017-07-01 21:46:40,13.75197,100.55377,0
243,2017-07-01 21:47:25,13.75197,100.55377,0
244,2017-07-01 21:48:25,13.75197,100.55377,0
245,2017-07-01 21:49:10,13.75197,100.55377,0
246,2017-07-01 21:49:55,13.75197,100.55377,0
247,2017-07-01 21:50:40,13.75197,100.55377,0
248,2017-07-01 21:51:40,13.75197,100.55377,0
249,2017-07-01 21:52:25,13.75197,100.55377,0
250,2017-07-01 21:53:10,13.75197,100.55377,0
251,2017-07-01 21:53:55,13.75197,100.55377,0
252,2017-07-01 21:54:40,13.75197,100.55377,0
253,2017-07-01 21:55:25,13.75197,100.55377,0
254,2017-07-01 21:56:25,13.75197,100.55377,0
255,2017-07-01 21:57:10,13.75233,100.55222,33
256,2017-07-01 21:57:55,13.75319,100.548053,38
257,2017-07-01 21:58:40,13.7538,100.545963,20
258,2017-07-01 21:59:25,13.75455,100.543163,28
259,2017-07-01 22:00:10,13.75486,100.542193,0
260,2017-07-01 22:00:55,13.75477,100.542493,4
261,2017-07-01 22:01:55,13.75269,100.541853,24
262,2017-07-01 22:02:40,13.75158,100.541413,0
263,2017-07-01 22:02:40,13.75158,100.541413,0
264,2017-07-01 22:04:10,13.75058,100.541083,22
265,2017-07-01 22:04:55,13.75022,100.541463,4
266,2017-07-01 22:05:40,13.749713,100.543553,19
267,2017-07-01 22:06:30,13.749693,100.543963,5
268,2017-07-01 22:07:25,13.749553,100.546883,25
269,2017-07-01 22:08:10,13.749663,100.549193,21
270,2017-07-01 22:08:55,13.749913,100.55183,27
271,2017-07-01 22:09:40,13.75005,100.55413,21
272,2017-07-01 22:10:25,13.749833,100.55663,21
273,2017-07-01 22:11:10,13.749583,100.55875,23
274,2017-07-01 22:11:55,13.749463,100.55941,19
275,2017-07-01 22:12:40,13.748963,100.56352,34
276,2017-07-01 22:13:25,13.748583,100.567027,25
277,2017-07-01 22:14:10,13.748273,100.568637,20
278,2017-07-01 22:14:55,13.747913,100.570777,0
279,2017-07-01 22:15:40,13.747413,100.573047,19
280,2017-07-01 22:16:25,13.746883,100.575247,4
281,2017-07-01 22:17:10,13.746633,100.576437,28
282,2017-07-01 22:17:55,13.746163,100.578577,26
283,2017-07-01 22:18:25,13.745603,100.581047,39
284,2017-07-01 22:19:10,13.744833,100.584273,20
285,2017-07-01 22:19:55,13.744713,100.584773,0
286,2017-07-01 22:20:40,13.744523,100.585603,2
287,2017-07-01 22:22:55,13.741353,100.590713,24
288,2017-07-01 22:23:40,13.740193,100.589663,12
289,2017-07-01 22:24:10,13.739553,100.589443,6
290,2017-07-01 22:24:55,13.738463,100.589023,10
291,2017-07-01 22:25:40,13.737943,100.588803,8
292,2017-07-01 22:26:25,13.737773,100.588693,3
293,2017-07-01 22:27:10,13.737553,100.588603,0
294,2017-07-01 22:27:40,13.737303,100.588493,6
295,2017-07-01 22:28:25,13.736803,100.588303,0
296,2017-07-01 22:29:10,13.736803,100.588303,0
297,2017-07-01 22:29:55,13.736243,100.588083,4
298,2017-07-01 22:30:25,13.735693,100.587853,2
299,2017-07-01 22:31:10,13.735303,100.587693,5
300,2017-07-01 22:31:55,13.734993,100.587603,5
301,2017-07-01 22:32:40,13.734583,100.587463,2
302,2017-07-01 22:33:10,13.734493,100.587463,0
303,2017-07-01 22:33:55,13.734053,100.587303,6
304,2017-07-01 22:34:40,13.733217,100.586993,5
305,2017-07-01 22:35:10,13.733047,100.586943,0
306,2017-07-01 22:35:55,13.732797,100.586853,6
307,2017-07-01 22:36:40,13.732357,100.586693,0
308,2017-07-01 22:37:10,13.731747,100.586463,0
309,2017-07-01 22:37:55,13.731387,100.586353,21
310,2017-07-01 22:38:40,13.729247,100.585603,9
311,2017-07-01 22:39:10,13.727717,100.585133,23
312,2017-07-01 22:39:55,13.725687,100.584663,22
313,2017-07-01 22:40:25,13.723917,100.584443,25
314,2017-07-01 22:41:10,13.721797,100.584523,19
315,2017-07-01 22:41:55,13.720547,100.584523,37
316,2017-07-01 22:42:25,13.721327,100.583353,43
317,2017-07-01 22:43:10,13.722417,100.581077,17
318,2017-07-01 22:43:40,13.720047,100.581077,33
319,2017-07-01 22:44:55,13.71375,100.580717,3
320,2017-07-01 22:45:40,13.71338,100.583247,38
321,2017-07-01 22:46:25,13.71244,100.583883,13
322,2017-07-01 22:46:55,13.71105,100.582667,17
323,2017-07-01 22:47:40,13.71075,100.582437,0
324,2017-07-01 22:47:55,13.71072,100.582417,0
325,2017-07-01 22:48:25,13.71069,100.582437,7
326,2017-07-01 22:49:10,13.71105,100.580607,42
327,2017-07-01 22:49:40,13.71216,100.577717,36
328,2017-07-01 22:50:25,13.71341,100.574077,6
329,2017-07-01 22:50:55,13.71333,100.571437,26
330,2017-07-01 22:51:40,13.71416,100.568187,39
331,2017-07-01 22:52:10,13.71466,100.56636,9
332,2017-07-01 22:52:55,13.71483,100.56577,0
333,2017-07-01 22:53:25,13.7148,100.56577,7
334,2017-07-01 22:53:55,13.71588,100.56619,41
335,2017-07-01 22:54:40,13.71597,100.56566,1
336,2017-07-01 22:55:10,13.71577,100.56538,7
337,2017-07-01 22:55:55,13.71588,100.56522,0
338,2017-07-01 22:56:25,13.71588,100.56522,0
339,2017-07-01 22:56:55,13.71588,100.56519,0
340,2017-07-01 22:57:40,13.71588,100.56519,0
341,2017-07-01 22:58:10,13.71588,100.56519,0
342,2017-07-01 22:58:25,13.71588,100.56519,0
343,2017-07-01 22:58:25,13.71588,100.56519,0
344,2017-07-01 22:58:25,13.71588,100.56519,0
345,2017-07-01 22:58:25,13.71588,100.56519,0
346,2017-07-01 22:58:25,13.71588,100.56519,0
347,2017-07-01 22:58:25,13.71588,100.56519,0
348,2017-07-01 22:58:25,13.71588,100.56519,0
349,2017-07-01 22:58:25,13.71588,100.56519,0
350,2017-07-01 22:58:25,13.71588,100.56519,0
351,2017-07-02 04:53:47,13.71588,100.56525,0
352,2017-07-02 04:54:47,13.71588,100.56519,0
353,2017-07-02 04:55:47,13.71588,100.56519,0
354,2017-07-02 04:56:32,13.71588,100.56519,0
355,2017-07-02 04:57:17,13.71588,100.56519,0
356,2017-07-02 04:58:17,13.71588,100.56519,0
357,2017-07-02 04:59:02,13.71588,100.56519,0
358,2017-07-02 04:59:47,13.71588,100.56519,0
359,2017-07-02 05:00:47,13.71588,100.56522,0
360,2017-07-02 05:01:32,13.71588,100.56522,0
361,2017-07-02 05:02:17,13.71588,100.56522,0
362,2017-07-02 05:03:17,13.71588,100.56522,0
363,2017-07-02 05:04:02,13.71588,100.56522,0
364,2017-07-02 05:04:47,13.71588,100.56522,0
365,2017-07-02 05:05:47,13.71588,100.56522,0
366,2017-07-02 05:06:32,13.71588,100.56522,0
367,2017-07-02 05:07:17,13.71588,100.56522,0
368,2017-07-02 05:08:17,13.71588,100.56522,0
369,2017-07-02 05:09:02,13.71588,100.56522,0
370,2017-07-02 05:09:47,13.71588,100.56522,0
371,2017-07-02 05:10:47,13.71588,100.56519,0
372,2017-07-02 05:11:32,13.71588,100.56519,0
373,2017-07-02 05:12:17,13.71588,100.56519,0
374,2017-07-02 05:13:17,13.71588,100.56519,0
375,2017-07-02 05:14:02,13.71588,100.56522,0
376,2017-07-02 05:14:47,13.71588,100.56522,0
377,2017-07-02 05:15:47,13.71588,100.56522,0
378,2017-07-02 05:16:32,13.71588,100.56522,0
379,2017-07-02 05:17:17,13.71588,100.56522,0
380,2017-07-02 05:18:17,13.71588,100.56522,0
381,2017-07-02 05:19:02,13.71588,100.56522,0
382,2017-07-02 05:19:47,13.71588,100.56522,0
383,2017-07-02 05:20:47,13.71588,100.56522,0
384,2017-07-02 05:22:17,13.71588,100.56522,0
385,2017-07-02 05:23:17,13.71588,100.56522,0
386,2017-07-02 05:24:02,13.71588,100.56522,0
387,2017-07-02 05:24:47,13.71588,100.56522,0
388,2017-07-02 05:25:47,13.71588,100.56522,0
389,2017-07-02 05:26:32,13.71588,100.56522,0
390,2017-07-02 05:27:17,13.71588,100.56522,0
391,2017-07-02 05:28:17,13.71588,100.56522,0
392,2017-07-02 05:29:02,13.71588,100.56522,0
393,2017-07-02 05:29:47,13.71588,100.56522,0
394,2017-07-02 05:30:47,13.71588,100.56522,0
395,2017-07-02 05:31:32,13.71588,100.56522,0
396,2017-07-02 05:32:32,13.71588,100.56522,0
397,2017-07-02 05:33:17,13.71588,100.56522,0
398,2017-07-02 05:34:02,13.71588,100.56522,0
399,2017-07-02 05:35:02,13.71588,100.56522,0
400,2017-07-02 05:35:47,13.71588,100.56522,0
401,2017-07-02 05:36:47,13.71588,100.56522,0
402,2017-07-02 05:37:32,13.71588,100.56522,0
403,2017-07-02 05:38:32,13.71588,100.56522,0
404,2017-07-02 05:39:17,13.71588,100.56522,0
405,2017-07-02 05:40:17,13.71588,100.56522,0
406,2017-07-02 05:41:17,13.71588,100.56522,0
407,2017-07-02 05:42:02,13.71588,100.56522,0
408,2017-07-02 05:43:02,13.71588,100.56522,0
409,2017-07-02 05:44:02,13.71588,100.56522,0
410,2017-07-02 05:44:47,13.71588,100.56522,0
411,2017-07-02 05:45:47,13.71588,100.56522,0
412,2017-07-02 05:46:32,13.71588,100.56522,0
413,2017-07-02 05:47:32,13.71588,100.56522,0
414,2017-07-02 05:48:17,13.71588,100.56522,0
415,2017-07-02 05:48:17,13.71588,100.56522,0
416,2017-07-02 05:48:17,13.71588,100.56522,0
417,2017-07-02 05:48:17,13.71588,100.56522,0
418,2017-07-02 05:48:17,13.71588,100.56522,0
419,2017-07-02 05:48:17,13.71588,100.56522,0
420,2017-07-02 13:16:11,13.71588,100.56522,0
421,2017-07-02 13:17:11,13.71588,100.56519,0
422,2017-07-02 13:18:26,13.71588,100.56519,0
423,2017-07-02 13:19:41,13.71588,100.56522,0
424,2017-07-02 13:22:11,13.71586,100.56522,0
425,2017-07-02 13:23:26,13.71586,100.56522,0
426,2017-07-02 13:24:26,13.71586,100.56519,0
427,2017-07-02 13:25:41,13.71586,100.56522,0
428,2017-07-02 13:26:56,13.71586,100.56522,0
429,2017-07-02 13:28:11,13.71586,100.56519,0
430,2017-07-02 13:29:26,13.71586,100.56522,0
431,2017-07-02 13:30:41,13.71586,100.56522,0
432,2017-07-02 13:31:56,13.71586,100.56522,0
433,2017-07-02 13:33:11,13.71586,100.56522,0
434,2017-07-02 13:34:26,13.71586,100.56522,0
435,2017-07-02 13:35:11,13.71616,100.56533,4
436,2017-07-02 13:36:41,13.71575,100.56533,8
437,2017-07-02 13:37:56,13.71577,100.56541,0
438,2017-07-02 13:39:11,13.7158,100.56541,0
439,2017-07-02 13:40:26,13.71577,100.56541,0
440,2017-07-02 13:41:41,13.71577,100.56541,0
441,2017-07-02 13:42:56,13.71577,100.56544,0
442,2017-07-02 13:44:11,13.71577,100.56544,0
443,2017-07-02 13:45:26,13.71547,100.56566,29
444,2017-07-02 13:46:41,13.71477,100.56538,0
445,2017-07-02 13:47:56,13.71477,100.56538,0
446,2017-07-02 13:49:11,13.71019,100.56366,38
447,2017-07-02 13:50:26,13.71025,100.56361,7
448,2017-07-02 13:51:26,13.71116,100.56369,0
449,2017-07-02 13:52:41,13.71116,100.56363,0
450,2017-07-02 13:53:56,13.71427,100.56522,4
451,2017-07-02 13:54:26,13.71444,100.56527,0
452,2017-07-02 13:56:26,13.71411,100.56622,41
453,2017-07-02 13:57:41,13.71333,100.571247,9
454,2017-07-02 13:58:56,13.71108,100.579797,50
455,2017-07-02 14:00:11,13.71219,100.583883,22
456,2017-07-02 14:01:26,13.71255,100.583963,4
457,2017-07-02 14:02:26,13.71594,100.584413,35
458,2017-07-02 14:03:41,13.717637,100.584603,9
459,2017-07-02 14:04:56,13.717717,100.584663,0
460,2017-07-02 14:06:11,13.718527,100.584833,0
461,2017-07-02 14:07:26,13.719077,100.584913,0
462,2017-07-02 14:08:26,13.719077,100.584913,7
463,2017-07-02 14:09:41,13.719047,100.584883,0
464,2017-07-02 14:10:56,13.720027,100.585333,29
465,2017-07-02 14:12:11,13.724547,100.586103,13
466,2017-07-02 14:13:26,13.726797,100.585963,6
467,2017-07-02 14:14:41,13.727437,100.585803,4
468,2017-07-02 14:15:41,13.729297,100.585883,22
469,2017-07-02 14:16:56,13.729387,100.586053,0
470,2017-07-02 14:18:11,13.730047,100.586193,11
471,2017-07-02 14:19:26,13.733333,100.587413,7
472,2017-07-02 14:21:56,13.738023,100.589193,18
473,2017-07-02 14:23:11,13.741023,100.589943,32
474,2017-07-02 14:24:26,13.743303,100.588273,11
475,2017-07-02 14:25:41,13.743803,100.586883,10
476,2017-07-02 14:26:56,13.745603,100.582527,37
477,2017-07-02 14:28:11,13.747243,100.577527,29
478,2017-07-02 14:29:26,13.747943,100.574687,2
479,2017-07-02 14:30:41,13.748103,100.574107,0
480,2017-07-02 14:31:56,13.748353,100.572887,33
481,2017-07-02 14:33:11,13.749603,100.567297,41
482,2017-07-02 14:34:26,13.75033,100.564,19
483,2017-07-02 14:35:41,13.75116,100.55658,54
484,2017-07-02 14:36:56,13.7508,100.5515,42
485,2017-07-02 14:38:11,13.75047,100.549913,0
486,2017-07-02 14:39:26,13.75008,100.546743,44
487,2017-07-02 14:40:41,13.75008,100.543943,0
488,2017-07-02 14:41:56,13.75005,100.543993,0
489,2017-07-02 14:43:11,13.75002,100.543993,0
490,2017-07-02 14:44:26,13.749963,100.544023,0
491,2017-07-02 14:45:41,13.749913,100.543943,6
492,2017-07-02 14:46:41,13.75016,100.541943,34
493,2017-07-02 14:48:11,13.749913,100.542943,0
494,2017-07-02 14:49:11,13.749883,100.542943,0
495,2017-07-02 14:50:26,13.749883,100.542943,0
496,2017-07-02 14:51:41,13.75,100.542333,25
497,2017-07-02 14:52:56,13.75002,100.541713,0
498,2017-07-02 14:54:11,13.75,100.541693,0
499,2017-07-02 14:55:26,13.75222,100.542523,17
500,2017-07-02 14:56:41,13.75513,100.542883,28
501,2017-07-02 14:57:56,13.75625,100.538333,7
502,2017-07-02 14:59:11,13.75716,100.536633,0
503,2017-07-02 15:00:26,13.75775,100.535413,0
504,2017-07-02 15:01:41,13.75933,100.532777,36
505,2017-07-02 15:02:41,13.76133,100.528187,23
506,2017-07-02 15:04:11,13.76183,100.526967,0
507,2017-07-02 15:05:26,13.76177,100.526967,0
508,2017-07-02 15:06:41,13.76263,100.524937,44
509,2017-07-02 15:07:56,13.76547,100.518827,34
510,2017-07-02 15:09:11,13.767027,100.51561,31
511,2017-07-02 15:10:11,13.767997,100.51327,4
512,2017-07-02 15:11:26,13.768747,100.5113,30
513,2017-07-02 15:12:41,13.769857,100.50877,8
514,2017-07-02 15:13:56,13.771327,100.50536,13
515,2017-07-02 15:15:11,13.770857,100.5058,0
516,2017-07-02 15:16:26,13.770687,100.50572,0
