,ts,lat,lon,speed
1220,2017-07-02 11:23:45,13.797193,100.55469,2
1221,2017-07-02 11:25:00,13.796883,100.55477,14
1222,2017-07-02 11:26:15,13.796273,100.55594,0
1223,2017-07-02 11:27:30,13.796273,100.55588,0
1224,2017-07-02 11:28:45,13.796523,100.5555,0
1225,2017-07-02 11:29:45,13.796633,100.5553,0
1226,2017-07-02 11:31:00,13.796773,100.55511,4
1227,2017-07-02 11:32:15,13.796833,100.55505,0
1228,2017-07-02 11:33:30,13.796853,100.55497,0
1229,2017-07-02 11:34:30,13.796883,100.55494,0
1230,2017-07-02 11:35:45,13.796993,100.5548,0
1231,2017-07-02 11:37:00,13.797023,100.55472,0
1232,2017-07-02 11:38:15,13.797163,100.55452,0
1233,2017-07-02 11:39:15,13.797193,100.5545,0
1234,2017-07-02 11:40:30,13.797243,100.55444,0
1235,2017-07-02 11:41:45,13.797273,100.55438,0
1236,2017-07-02 11:43:00,13.797333,100.55436,0
1237,2017-07-02 11:44:15,13.797353,100.55433,0
1238,2017-07-02 11:45:15,13.797383,100.5543,0
1239,2017-07-02 11:46:30,13.797383,100.5543,0
1240,2017-07-02 11:47:45,13.797693,100.55388,8
1241,2017-07-02 11:49:00,13.797583,100.55375,1
1242,2017-07-02 11:50:15,13.797583,100.55369,0
1243,2017-07-02 11:51:15,13.797583,100.55366,0
1244,2017-07-02 11:52:30,13.797603,100.5535,0
1245,2017-07-02 11:53:45,13.797583,100.5535,0
1246,2017-07-02 11:55:00,13.797663,100.55336,0
1247,2017-07-02 11:56:15,13.797663,100.55333,0
1248,2017-07-02 11:57:15,13.797693,100.5533,0
1249,2017-07-02 11:58:30,13.797713,100.55325,3
1250,2017-07-02 11:59:45,13.797743,100.55322,0
1251,2017-07-02 12:01:00,13.797773,100.55316,0
1252,2017-07-02 12:02:15,13.797803,100.55313,0
1253,2017-07-02 12:03:30,13.797853,100.55305,0
1254,2017-07-02 12:04:45,13.797943,100.553,0
1255,2017-07-02 12:05:45,13.797943,100.553,0
1256,2017-07-02 12:07:00,13.797963,100.553,0
1257,2017-07-02 12:08:15,13.797963,100.553,0
1258,2017-07-02 12:09:30,13.797993,100.553,0
1259,2017-07-02 12:10:45,13.797993,100.553,2
1260,2017-07-02 12:12:00,13.798023,100.553,0
1261,2017-07-02 12:13:00,13.798023,100.553,0
1262,2017-07-02 12:14:15,13.798023,100.553,0
1263,2017-07-02 12:15:30,13.798023,100.553,0
1264,2017-07-02 12:16:45,13.798023,100.553,0
1265,2017-07-02 12:18:00,13.798023,100.553,0
1266,2017-07-02 12:19:15,13.798023,100.553,0
1267,2017-07-02 12:20:15,13.798023,100.553,0
1268,2017-07-02 12:22:45,13.798023,100.553,0
1269,2017-07-02 12:24:00,13.798053,100.553,0
1270,2017-07-02 12:25:15,13.798053,100.553,0
1271,2017-07-02 12:26:30,13.798053,100.553,0
1272,2017-07-02 12:27:30,13.798053,100.553,0
1273,2017-07-02 12:28:45,13.798053,100.553,0
1274,2017-07-02 12:30:00,13.798053,100.553,0
1275,2017-07-02 12:31:15,13.798053,100.553,0
1276,2017-07-02 12:32:30,13.798053,100.553,0
1277,2017-07-02 12:33:30,13.798053,100.553,0
1278,2017-07-02 12:34:45,13.798053,100.553,0
1279,2017-07-02 12:36:00,13.798053,100.553,0
1280,2017-07-02 12:37:15,13.798163,100.55297,0
1281,2017-07-02 12:38:30,13.798213,100.55291,0
1282,2017-07-02 12:39:45,13.798213,100.55291,0
1283,2017-07-02 12:41:00,13.798303,100.55283,5
1284,2017-07-02 12:42:00,13.798333,100.55277,0
1285,2017-07-02 12:43:15,13.798303,100.55275,0
1286,2017-07-02 12:44:30,13.798243,100.55272,0
1287,2017-07-02 12:45:45,13.798163,100.55263,0
1288,2017-07-02 12:47:01,13.798103,100.55261,3
1289,2017-07-02 12:48:15,13.797913,100.5525,0
1290,2017-07-02 12:49:15,13.798693,100.55238,5
1291,2017-07-02 12:50:30,13.798193,100.55141,12
1292,2017-07-02 12:51:45,13.797803,100.549773,21
1293,2017-07-02 12:53:00,13.797663,100.542713,1
1294,2017-07-02 12:54:15,13.797853,100.541853,23
1295,2017-07-02 12:55:30,13.797553,100.546833,12
1296,2017-07-02 12:56:45,13.797603,100.547273,0
1297,2017-07-02 12:57:45,13.797633,100.548353,22
1298,2017-07-02 12:59:00,13.798023,100.55069,9
1299,2017-07-02 13:00:15,13.80186,100.55275,24
1300,2017-07-02 13:01:30,13.80261,100.55308,0
1301,2017-07-02 13:02:45,13.8028,100.55313,0
1302,2017-07-02 13:04:00,13.80566,100.5548,38
1303,2017-07-02 13:05:15,13.81422,100.55825,13
1304,2017-07-02 13:06:30,13.819217,100.5578,25
1305,2017-07-02 13:07:30,13.827827,100.55747,64
1306,2017-07-02 13:08:45,13.835583,100.55702,32
1307,2017-07-02 13:10:00,13.844743,100.55994,40
1308,2017-07-02 13:11:15,13.85208,100.56355,50
1309,2017-07-02 13:12:30,13.86127,100.568437,62
1310,2017-07-02 13:13:45,13.867967,100.572247,59
1311,2017-07-02 13:14:56,13.876247,100.576797,20
1312,2017-07-02 13:16:00,13.882967,100.580687,55
1313,2017-07-02 13:17:15,13.887083,100.582887,40
1314,2017-07-02 13:18:30,13.892523,100.585913,54
1315,2017-07-02 13:19:45,13.898633,100.589353,23
1316,2017-07-02 13:22:00,13.90822,100.594553,45
1317,2017-07-02 13:23:15,13.91405,100.598083,6
1318,2017-07-02 13:24:30,13.917167,100.60002,39
1319,2017-07-02 13:25:51,13.921827,100.60227,0
1320,2017-07-02 13:27:00,13.926107,100.6048,61
1321,2017-07-02 13:28:15,13.932777,100.60847,37
1322,2017-07-02 13:29:30,13.939303,100.61175,27
1323,2017-07-02 13:30:30,13.942133,100.61327,24
1324,2017-07-02 13:31:45,13.947303,100.61605,5
1325,2017-07-02 13:33:00,13.95194,100.618467,30
1326,2017-07-02 13:34:15,13.95866,100.619387,25
1327,2017-07-02 13:35:36,13.9605,100.619247,2
1328,2017-07-02 13:36:45,13.96102,100.619277,14
1329,2017-07-02 13:38:00,13.9628,100.619047,15
1330,2017-07-02 13:39:15,13.96425,100.618857,7
1331,2017-07-02 13:40:30,13.96519,100.618777,7
1332,2017-07-02 13:41:45,13.967857,100.618497,9
1333,2017-07-02 13:43:00,13.970747,100.617967,20
1334,2017-07-02 13:44:00,13.972827,100.617607,9
1335,2017-07-02 13:45:15,13.975107,100.617217,6
1336,2017-07-02 13:46:30,13.976527,100.616997,7
1337,2017-07-02 13:47:45,13.978167,100.616797,18
1338,2017-07-02 13:49:00,13.980047,100.6165,3
1339,2017-07-02 13:50:15,13.981827,100.61622,13
1340,2017-07-02 13:51:30,13.984133,100.6158,12
1341,2017-07-02 13:52:45,13.985333,100.61558,2
1342,2017-07-02 13:54:00,13.986023,100.6155,3
1343,2017-07-02 13:55:15,13.986463,100.61541,3
1344,2017-07-02 13:56:30,13.988103,100.61338,31
1345,2017-07-02 13:57:30,13.987463,100.61052,19
1346,2017-07-02 13:58:45,13.986603,100.60586,31
1347,2017-07-02 14:00:00,13.985833,100.60455,14
1348,2017-07-02 14:01:15,13.985353,100.60494,0
1349,2017-07-02 14:02:31,13.985353,100.60494,0
1350,2017-07-02 14:03:46,13.985023,100.60436,0
1351,2017-07-02 14:05:00,13.985023,100.6043,0
1352,2017-07-02 14:06:15,13.985023,100.60427,0
1353,2017-07-02 14:07:30,13.985023,100.60425,0
1354,2017-07-02 14:08:15,13.985023,100.60425,0
1355,2017-07-02 14:09:36,13.985023,100.60422,0
1356,2017-07-02 14:10:45,13.985023,100.60422,0
1357,2017-07-02 14:12:00,13.985023,100.60422,0
1358,2017-07-02 14:13:15,13.985023,100.60422,0
1359,2017-07-02 14:14:30,13.985023,100.60422,0
1360,2017-07-02 14:15:45,13.985023,100.60422,0
1361,2017-07-02 14:17:00,13.985023,100.60422,0
1362,2017-07-02 14:18:15,13.985023,100.60419,0
1363,2017-07-02 14:19:30,13.985023,100.60419,0
1364,2017-07-02 14:22:00,13.985023,100.60419,0
1365,2017-07-02 14:23:15,13.985023,100.60419,0
1366,2017-07-02 14:24:30,13.985023,100.60419,0
1367,2017-07-02 14:25:45,13.985023,100.60419,0
1368,2017-07-02 14:27:00,13.985023,100.60419,0
1369,2017-07-02 14:28:15,13.985023,100.60419,0
1370,2017-07-02 14:29:30,13.985023,100.60419,0
1371,2017-07-02 14:30:45,13.985023,100.60419,0
1372,2017-07-02 14:32:00,13.984583,100.60433,19
1373,2017-07-02 14:33:00,13.984333,100.604,0
1374,2017-07-02 14:34:15,13.984413,100.60405,0
1375,2017-07-02 14:35:30,13.984443,100.60405,0
1376,2017-07-02 14:36:45,13.984463,100.60405,0
1377,2017-07-02 14:38:11,13.984493,100.60405,0
1378,2017-07-02 14:39:15,13.984493,100.60405,0
1379,2017-07-02 14:40:31,13.984493,100.60402,0
1380,2017-07-02 14:41:51,13.984523,100.60405,1
1381,2017-07-02 14:43:06,13.985913,100.60352,9
1382,2017-07-02 14:44:15,13.986713,100.60486,37
1383,2017-07-02 14:45:30,13.986833,100.60655,7
1384,2017-07-02 14:46:51,13.986883,100.60813,1
1385,2017-07-02 14:48:00,13.986943,100.60894,10
1386,2017-07-02 14:49:15,13.987303,100.61094,22
1387,2017-07-02 14:50:30,13.990023,100.61469,3
1388,2017-07-02 14:51:45,13.992273,100.61444,4
1389,2017-07-02 14:53:00,13.993463,100.6143,1
1390,2017-07-02 14:54:15,13.993993,100.61352,4
1391,2017-07-02 14:55:30,13.994943,100.61452,3
1392,2017-07-02 14:56:45,13.995083,100.61522,11
1393,2017-07-02 14:58:00,13.995603,100.61494,9
1394,2017-07-02 14:59:15,13.994493,100.61494,4
1395,2017-07-02 15:00:30,13.993303,100.615,10
1396,2017-07-02 15:01:41,13.990583,100.6155,11
1397,2017-07-02 15:02:56,13.987553,100.61605,1
1398,2017-07-02 15:04:00,13.987383,100.61611,1
1399,2017-07-02 15:05:15,13.985963,100.6163,31
1400,2017-07-02 15:06:30,13.977527,100.617827,50
1401,2017-07-02 15:07:45,13.972417,100.618577,44
1402,2017-07-02 15:09:00,13.967967,100.619357,34
1403,2017-07-02 15:10:00,13.96452,100.620027,27
1404,2017-07-02 15:11:26,13.96041,100.620747,15
1405,2017-07-02 15:12:30,13.95769,100.621187,41
1406,2017-07-02 15:13:45,13.95169,100.619777,27
1407,2017-07-02 15:15:00,13.944853,100.61586,26
1408,2017-07-02 15:16:15,13.940603,100.61344,19
1409,2017-07-02 15:17:30,13.937023,100.61133,25
1410,2017-07-02 15:18:45,13.934553,100.61005,10
1411,2017-07-02 15:20:00,13.932467,100.60886,27
1412,2017-07-02 15:22:30,13.922277,100.60294,0
1413,2017-07-02 15:23:46,13.919967,100.60169,18
1414,2017-07-02 15:25:00,13.91402,100.598443,19
1415,2017-07-02 15:26:15,13.90547,100.593743,58
1416,2017-07-02 15:27:30,13.897083,100.589493,14
1417,2017-07-02 15:28:45,13.892553,100.586633,40
1418,2017-07-02 15:30:01,13.887193,100.583743,0
1419,2017-07-02 15:31:00,13.885803,100.582797,27
1420,2017-07-02 15:32:15,13.878417,100.578527,45
1421,2017-07-02 15:33:30,13.871187,100.574247,48
1422,2017-07-02 15:34:45,13.86197,100.569417,14
1423,2017-07-02 15:36:00,13.85813,100.567577,16
1424,2017-07-02 15:37:15,13.85391,100.56563,39
1425,2017-07-02 15:38:30,13.846713,100.56175,18
1426,2017-07-02 15:39:45,13.841243,100.55905,53
1427,2017-07-02 15:41:00,13.837083,100.5578,38
1428,2017-07-02 15:42:00,13.832047,100.55777,20
1429,2017-07-02 15:43:15,13.830027,100.55825,6
1430,2017-07-02 15:44:30,13.827297,100.5583,23
1431,2017-07-02 15:45:45,13.824297,100.55858,9
1432,2017-07-02 15:47:00,13.821937,100.55869,3
1433,2017-07-02 15:48:15,13.820437,100.5588,5
1434,2017-07-02 15:49:30,13.819297,100.55894,5
1435,2017-07-02 15:50:45,13.816917,100.55925,11
1436,2017-07-02 15:52:00,13.81097,100.55919,32
1437,2017-07-02 15:53:15,13.80533,100.55513,55
1438,2017-07-02 15:54:15,13.80288,100.55397,0
1439,2017-07-02 15:55:30,13.80211,100.55361,0
1440,2017-07-02 15:56:45,13.80163,100.55333,2
1441,2017-07-02 15:58:00,13.80108,100.55302,1
1442,2017-07-02 15:59:15,13.797913,100.55141,32
1443,2017-07-02 16:00:30,13.792713,100.549583,9
1444,2017-07-02 16:01:45,13.790663,100.548743,20
1445,2017-07-02 16:02:45,13.785443,100.546963,37
1446,2017-07-02 16:04:00,13.780437,100.545083,11
1447,2017-07-02 16:05:15,13.774577,100.542803,41
1448,2017-07-02 16:06:36,13.768417,100.539853,0
1449,2017-07-02 16:07:45,13.766917,100.539103,0
1450,2017-07-02 16:09:00,13.76625,100.538883,23
1451,2017-07-02 16:10:00,13.76541,100.537163,54
1452,2017-07-02 16:11:15,13.766687,100.538333,0
1453,2017-07-02 16:12:30,13.76652,100.538633,0
1454,2017-07-02 16:13:45,13.766967,100.539803,8
1455,2017-07-02 16:15:00,13.769297,100.541383,6
1456,2017-07-02 16:16:15,13.774747,100.543963,23
1457,2017-07-02 16:17:16,13.778327,100.545383,3
1458,2017-07-02 16:18:30,13.784023,100.546743,35
1459,2017-07-02 16:19:45,13.788803,100.547553,0
1460,2017-07-02 16:22:15,13.789493,100.547743,16
1461,2017-07-02 16:23:16,13.790443,100.547963,6
1462,2017-07-02 16:24:30,13.792273,100.548303,26
1463,2017-07-02 16:25:45,13.794993,100.548833,12
1464,2017-07-02 16:27:00,13.796053,100.549243,12
1465,2017-07-02 16:28:11,13.798163,100.55019,2
1466,2017-07-02 16:29:15,13.798493,100.55041,0
1467,2017-07-02 16:30:30,13.799083,100.55066,0
1468,2017-07-02 16:31:45,13.799243,100.55075,4
1469,2017-07-02 16:32:56,13.799603,100.55091,6
1470,2017-07-02 16:34:00,13.80122,100.5518,18
1471,2017-07-02 16:35:15,13.80697,100.55497,43
1472,2017-07-02 16:36:31,13.81144,100.55625,6
1473,2017-07-02 16:37:46,13.81647,100.55608,0
1474,2017-07-02 16:38:45,13.819167,100.55688,7
1475,2017-07-02 16:40:00,13.823937,100.55811,39
1476,2017-07-02 16:41:16,13.833413,100.55708,2
1477,2017-07-02 16:42:31,13.839663,100.55733,5
1478,2017-07-02 16:43:30,13.842603,100.55841,40
1479,2017-07-02 16:44:45,13.849053,100.5618,26
1480,2017-07-02 16:46:00,13.85119,100.56305,35
1481,2017-07-02 16:47:00,13.85486,100.56513,34
1482,2017-07-02 16:48:15,13.86411,100.570137,63
1483,2017-07-02 16:49:30,13.869797,100.573077,43
1484,2017-07-02 16:50:41,13.876357,100.576777,4
1485,2017-07-02 16:51:45,13.882137,100.579997,55
1486,2017-07-02 16:53:00,13.886383,100.582327,30
1487,2017-07-02 16:54:00,13.889663,100.584133,28
1488,2017-07-02 16:55:15,13.897523,100.588303,32
1489,2017-07-02 16:56:15,13.9013,100.590243,49
1490,2017-07-02 16:57:30,13.90458,100.591993,17
1491,2017-07-02 16:58:30,13.90836,100.593553,23
1492,2017-07-02 16:59:51,13.91361,100.596243,1
1493,2017-07-02 17:01:00,13.917967,100.598213,23
1494,2017-07-02 17:02:11,13.920827,100.599583,0
1495,2017-07-02 17:03:15,13.926187,100.60261,50
1496,2017-07-02 17:04:30,13.929547,100.604,11
1497,2017-07-02 17:05:30,13.935053,100.6063,39
1498,2017-07-02 17:06:45,13.936993,100.60733,4
1499,2017-07-02 17:07:45,13.938303,100.608,15
1500,2017-07-02 17:09:00,13.941913,100.60963,13
1501,2017-07-02 17:10:00,13.944103,100.61058,3
1502,2017-07-02 17:11:15,13.942943,100.60997,62
1503,2017-07-02 17:12:15,0.0,0.0,0
1504,2017-07-02 17:13:31,0.0,0.0,0
1505,2017-07-02 17:14:31,0.0,0.0,0
1506,2017-07-02 17:15:51,0.0,0.0,0
1507,2017-07-02 17:17:00,0.0,0.0,0
1508,2017-07-02 17:18:00,0.0,0.0,0
1509,2017-07-02 17:19:15,0.0,0.0,0
1510,2017-07-02 17:20:15,0.0,0.0,0
1511,2017-07-02 17:22:30,0.0,0.0,0
1512,2017-07-02 17:23:45,0.0,0.0,0
1513,2017-07-02 17:24:45,0.0,0.0,0
1514,2017-07-02 17:26:00,0.0,0.0,0
1515,2017-07-02 17:27:00,0.0,0.0,0
1516,2017-07-02 17:28:15,0.0,0.0,0
1517,2017-07-02 17:29:15,0.0,0.0,0
1518,2017-07-02 17:30:30,0.0,0.0,0
1519,2017-07-02 17:31:30,0.0,0.0,0
1520,2017-07-02 17:32:41,0.0,0.0,0
1521,2017-07-02 17:33:45,0.0,0.0,0
1522,2017-07-02 17:34:45,0.0,0.0,0
1523,2017-07-02 17:36:00,0.0,0.0,0
1524,2017-07-02 17:37:00,13.984693,100.60383,0
1525,2017-07-02 17:38:15,13.984693,100.60388,0
1526,2017-07-02 17:39:15,13.984693,100.60388,0
1527,2017-07-02 17:40:15,13.984693,100.60388,0
1528,2017-07-02 17:41:30,13.984693,100.60388,0
1529,2017-07-02 17:42:30,13.984693,100.60388,0
1530,2017-07-02 17:43:45,13.984693,100.60388,0
1531,2017-07-02 17:44:45,13.984693,100.60388,0
1532,2017-07-02 17:46:00,13.984693,100.60388,0
1533,2017-07-02 17:47:00,13.984713,100.60386,0
1534,2017-07-02 17:48:00,13.984713,100.60386,0
1535,2017-07-02 17:49:15,13.984713,100.60383,0
1536,2017-07-02 17:50:15,13.984713,100.60386,0
1537,2017-07-02 17:51:15,13.984713,100.60386,0
1538,2017-07-02 17:52:30,13.984713,100.60386,0
1539,2017-07-02 17:53:30,13.984693,100.60386,0
1540,2017-07-02 17:54:30,13.984693,100.60386,0
1541,2017-07-02 17:55:45,13.984693,100.60386,0
1542,2017-07-02 17:56:45,13.984693,100.60388,0
1543,2017-07-02 17:57:45,13.984693,100.60388,0
1544,2017-07-02 17:59:00,13.984693,100.60388,0
1545,2017-07-02 18:00:00,13.984693,100.60388,0
1546,2017-07-02 18:01:00,13.984693,100.60388,0
1547,2017-07-02 18:02:00,13.984693,100.60388,0
1548,2017-07-02 18:03:15,13.984693,100.60388,0
1549,2017-07-02 18:04:15,13.984663,100.60388,0
1550,2017-07-02 18:05:15,13.984663,100.60388,0
1551,2017-07-02 18:06:30,13.984663,100.60388,0
1552,2017-07-02 18:07:30,13.984663,100.60388,0
1553,2017-07-02 18:08:30,13.984663,100.60388,0
1554,2017-07-02 18:09:30,13.984663,100.60388,0
1555,2017-07-02 18:10:45,13.984663,100.60391,0
1556,2017-07-02 18:11:45,13.984663,100.60391,0
1557,2017-07-02 18:12:45,13.984663,100.60391,0
1558,2017-07-02 18:13:45,13.984663,100.60391,0
1559,2017-07-02 18:15:00,13.984633,100.60391,0
1560,2017-07-02 18:16:00,13.984633,100.60391,0
1561,2017-07-02 18:17:00,13.984663,100.60391,0
1562,2017-07-02 18:18:00,13.985163,100.60388,10
1563,2017-07-02 18:19:00,13.986133,100.60338,9
1564,2017-07-02 18:20:00,13.986853,100.60502,6
1565,2017-07-02 18:22:15,13.987553,100.60977,11
1566,2017-07-02 18:23:15,13.987883,100.61183,27
1567,2017-07-02 18:24:15,13.989803,100.61452,8
1568,2017-07-02 18:25:15,13.993053,100.61436,15
1569,2017-07-02 18:26:30,13.993943,100.61416,7
1570,2017-07-02 18:27:30,13.994663,100.61347,16
1571,2017-07-02 18:28:30,13.995193,100.61469,2
1572,2017-07-02 18:29:30,13.995443,100.61575,3
1573,2017-07-02 18:30:30,13.995743,100.61597,2
1574,2017-07-02 18:31:30,13.996103,100.61513,4
1575,2017-07-02 18:32:30,13.995413,100.61502,3
1576,2017-07-02 18:33:30,13.994213,100.61508,11
1577,2017-07-02 18:34:30,13.993103,100.61508,3
1578,2017-07-02 18:35:30,13.991633,100.61525,21
1579,2017-07-02 18:36:45,13.989413,100.61569,26
1580,2017-07-02 18:37:46,13.987213,100.61622,0
1581,2017-07-02 18:38:45,13.984883,100.6165,28
1582,2017-07-02 18:39:45,13.978467,100.617497,41
1583,2017-07-02 18:40:45,13.974027,100.618247,31
1584,2017-07-02 18:41:51,13.969497,100.619027,1
1585,2017-07-02 18:42:51,13.96588,100.619717,13
1586,2017-07-02 18:43:45,13.96297,100.620297,29
1587,2017-07-02 18:44:45,13.96063,100.620747,1
1588,2017-07-02 18:46:00,13.95997,100.620857,3
1589,2017-07-02 18:47:00,13.95811,100.621047,23
1590,2017-07-02 18:48:00,13.95213,100.619797,21
1591,2017-07-02 18:49:00,13.948023,100.617357,44
1592,2017-07-02 18:49:45,13.946023,100.61619,31
1593,2017-07-02 18:50:30,13.943883,100.615,22
1594,2017-07-02 18:51:45,13.939633,100.61255,14
1595,2017-07-02 18:52:45,13.935083,100.60997,27
1596,2017-07-02 18:53:45,13.931777,100.60822,38
1597,2017-07-02 18:54:45,13.927917,100.60611,39
1598,2017-07-02 18:55:45,13.924437,100.60419,20
1599,2017-07-02 18:56:45,13.921997,100.6028,12
1600,2017-07-02 18:57:45,13.919967,100.60161,47
1601,2017-07-02 18:58:45,13.91425,100.598443,25
1602,2017-07-02 18:59:45,13.91211,100.597213,45
1603,2017-07-02 19:00:45,13.90525,100.593333,50
1604,2017-07-02 19:01:45,13.897443,100.589523,49
1605,2017-07-02 19:02:45,13.894603,100.587963,33
1606,2017-07-02 19:03:45,13.892633,100.586773,9
1607,2017-07-02 19:04:45,13.891463,100.586083,13
1608,2017-07-02 19:05:45,13.890243,100.585383,7
1609,2017-07-02 19:06:45,13.888743,100.584523,12
1610,2017-07-02 19:07:51,13.887103,100.583633,2
1611,2017-07-02 19:08:45,13.882527,100.581167,42
1612,2017-07-02 19:09:45,13.877107,100.578107,43
1613,2017-07-02 19:10:45,13.873047,100.575747,51
1614,2017-07-02 19:11:45,13.867327,100.572797,16
1615,2017-07-02 19:12:56,13.86163,100.569857,41
1616,2017-07-02 19:13:45,13.85747,100.567667,51
1617,2017-07-02 19:14:45,13.85019,100.56405,57
1618,2017-07-02 19:15:46,13.845103,100.5613,4
1619,2017-07-02 19:16:45,13.840353,100.55922,33
1620,2017-07-02 19:17:45,13.837633,100.55861,6
1621,2017-07-02 19:18:45,13.832047,100.55855,44
1622,2017-07-02 19:19:45,13.824997,100.55936,26
1623,2017-07-02 19:20:51,13.821327,100.55986,1
1624,2017-07-02 19:22:45,13.81605,100.55941,25
1625,2017-07-02 19:23:45,13.81105,100.559,32
1626,2017-07-02 19:24:45,13.80711,100.55633,47
1627,2017-07-02 19:25:30,13.80561,100.5555,13
1628,2017-07-02 19:26:41,13.80247,100.55375,20
1629,2017-07-02 19:27:30,13.80052,100.55255,22
1630,2017-07-02 19:28:30,13.798663,100.55158,20
1631,2017-07-02 19:29:30,13.794603,100.55008,10
1632,2017-07-02 19:30:30,13.792243,100.549103,32
1633,2017-07-02 19:31:30,13.790333,100.548493,0
1634,2017-07-02 19:32:30,13.790243,100.548463,0
1635,2017-07-02 19:33:15,13.790243,100.548493,0
1636,2017-07-02 19:34:15,13.787603,100.547523,30
1637,2017-07-02 19:35:15,13.784523,100.546303,35
1638,2017-07-02 19:36:15,13.781577,100.545163,0
1639,2017-07-02 19:37:15,13.777467,100.543213,1
1640,2017-07-02 19:38:15,13.772857,100.540883,37
1641,2017-07-02 19:39:16,13.768327,100.538853,0
1642,2017-07-02 19:40:00,13.76641,100.537993,10
1643,2017-07-02 19:41:00,13.76608,100.538133,0
1644,2017-07-02 19:42:00,13.76444,100.537633,25
1645,2017-07-02 19:43:00,13.76569,100.537803,10
1646,2017-07-02 19:44:01,13.76597,100.538273,0
1647,2017-07-02 19:44:45,13.76597,100.538243,0
1648,2017-07-02 19:45:45,13.76597,100.538383,6
1649,2017-07-02 19:46:45,13.767857,100.539853,5
1650,2017-07-02 19:47:45,13.771887,100.541803,41
1651,2017-07-02 19:48:45,13.777687,100.543913,35
1652,2017-07-02 19:49:36,13.780047,100.544743,1
1653,2017-07-02 19:50:30,13.784853,100.546413,10
1654,2017-07-02 19:51:30,13.788413,100.547493,34
1655,2017-07-02 19:52:15,13.789633,100.547963,0
1656,2017-07-02 19:53:15,13.789663,100.547963,0
1657,2017-07-02 19:54:15,13.789663,100.547993,0
1658,2017-07-02 19:55:15,13.791713,100.548663,6
1659,2017-07-02 19:56:11,13.792693,100.548913,0
1660,2017-07-02 19:57:01,13.794413,100.549383,12
1661,2017-07-02 19:58:00,13.798443,100.55069,9
1662,2017-07-02 19:59:00,13.799943,100.55163,19
1663,2017-07-02 19:59:45,13.80216,100.55302,16
1664,2017-07-02 20:00:51,13.80325,100.55363,0
1665,2017-07-02 20:01:46,13.80425,100.55427,3
1666,2017-07-02 20:02:45,13.80833,100.5568,26
1667,2017-07-02 20:03:30,13.8095,100.55752,31
1668,2017-07-02 20:04:30,13.81191,100.5588,7
1669,2017-07-02 20:05:26,13.81472,100.55897,15
1670,2017-07-02 20:06:15,13.818417,100.55852,47
1671,2017-07-02 20:07:15,13.821667,100.55841,36
1672,2017-07-02 20:08:15,13.824437,100.55816,36
1673,2017-07-02 20:09:00,13.826827,100.55802,32
1674,2017-07-02 20:10:00,13.834913,100.5573,57
1675,2017-07-02 20:10:56,13.839963,100.55769,0
1676,2017-07-02 20:11:45,13.842773,100.55863,47
1677,2017-07-02 20:12:45,13.849743,100.56211,36
1678,2017-07-02 20:13:45,13.85341,100.56411,45
1679,2017-07-02 20:14:30,13.8558,100.56541,35
1680,2017-07-02 20:15:30,13.86247,100.568997,33
1681,2017-07-02 20:16:15,13.86477,100.570277,45
1682,2017-07-02 20:17:15,13.868917,100.572467,29
1683,2017-07-02 20:18:00,13.873387,100.574997,59
1684,2017-07-02 20:19:00,13.876967,100.576997,12
1685,2017-07-02 20:20:00,13.882027,100.579917,42
1686,2017-07-02 20:20:45,13.884993,100.581637,13
1687,2017-07-02 20:22:30,13.891333,100.585213,36
1688,2017-07-02 20:23:30,13.897523,100.588663,50
1689,2017-07-02 20:24:15,13.899523,100.589853,37
1690,2017-07-02 20:25:15,13.90336,100.591913,17
1691,2017-07-02 20:26:15,13.90575,100.593243,24
1692,2017-07-02 20:27:00,13.90944,100.595243,49
1693,2017-07-02 20:28:45,13.91433,100.598133,12
1694,2017-07-02 20:29:45,13.919667,100.60119,35
1695,2017-07-02 20:30:41,13.922187,100.60238,6
1696,2017-07-02 20:31:30,13.924887,100.60408,47
1697,2017-07-02 20:31:30,13.924887,100.60408,47
1698,2017-07-02 20:33:15,13.933693,100.60902,50
1699,2017-07-02 20:34:00,13.937523,100.61108,27
1700,2017-07-02 20:35:00,13.939493,100.61216,2
1701,2017-07-02 20:35:45,13.941853,100.61347,34
1702,2017-07-02 20:36:45,13.945083,100.61527,34
1703,2017-07-02 20:37:30,13.949163,100.617577,37
1704,2017-07-02 20:38:30,13.95283,100.619667,37
1705,2017-07-02 20:39:30,13.95716,100.620417,37
1706,2017-07-02 20:40:31,13.96002,100.620217,2
1707,2017-07-02 20:41:15,13.96294,100.619747,40
1708,2017-07-02 20:42:15,13.96658,100.618967,38
1709,2017-07-02 20:43:15,13.969747,100.618417,29
1710,2017-07-02 20:44:15,13.974887,100.617527,19
1711,2017-07-02 20:45:15,13.981997,100.61638,57
1712,2017-07-02 20:46:00,13.987023,100.61552,18
1713,2017-07-02 20:47:00,13.987603,100.61419,11
1714,2017-07-02 20:48:06,13.987193,100.61297,1
1715,2017-07-02 20:49:00,13.986853,100.61213,5
1716,2017-07-02 20:50:00,13.986663,100.61097,16
1717,2017-07-02 20:50:51,13.985963,100.60769,0
1718,2017-07-02 20:51:45,13.985443,100.60416,16
1719,2017-07-02 20:52:45,13.984583,100.60502,2
1720,2017-07-02 20:53:45,13.984303,100.60488,0
1721,2017-07-02 20:54:41,13.984333,100.6048,0
