,ts,lat,lon,speed
99,2017-07-01 07:37:46,13.9008,100.539023,0
100,2017-07-01 07:39:01,13.895803,100.542023,61
101,2017-07-01 07:40:01,13.885463,100.539213,80
102,2017-07-01 07:41:16,13.868857,100.534303,80
103,2017-07-01 07:42:16,13.85669,100.533247,80
104,2017-07-01 07:43:16,13.845103,100.533383,67
105,2017-07-01 07:44:46,13.838993,100.535853,2
106,2017-07-01 07:45:46,13.838523,100.536303,1
107,2017-07-01 07:47:01,13.830217,100.541603,78
108,2017-07-01 07:48:01,13.821107,100.549303,80
109,2017-07-01 07:49:16,13.80611,100.547023,80
110,2017-07-01 07:50:31,13.793743,100.539083,68
111,2017-07-01 07:51:46,13.782187,100.534443,56
112,2017-07-01 07:52:46,13.779797,100.533463,0
113,2017-07-01 07:54:01,13.776467,100.531777,39
114,2017-07-01 07:55:01,13.772607,100.530137,34
115,2017-07-01 07:56:01,13.770387,100.529387,27
116,2017-07-01 07:57:16,13.767857,100.532077,47
117,2017-07-01 07:58:16,13.76638,100.535243,6
118,2017-07-01 07:59:31,13.76547,100.538053,19
119,2017-07-01 08:00:31,13.76563,100.538213,2
120,2017-07-01 08:01:46,13.767497,100.539663,34
121,2017-07-01 08:04:01,13.774777,100.544833,44
122,2017-07-01 08:05:16,13.771467,100.55172,14
123,2017-07-01 08:06:31,13.779137,100.55605,51
124,2017-07-01 08:07:46,13.787833,100.56086,42
125,2017-07-01 08:08:31,13.793913,100.56108,61
126,2017-07-01 08:10:01,13.80705,100.55972,42
127,2017-07-01 08:11:01,13.81061,100.55855,25
128,2017-07-01 08:12:16,13.80377,100.55469,19
129,2017-07-01 08:13:31,13.798883,100.55188,10
130,2017-07-01 08:14:46,13.797303,100.5548,11
131,2017-07-01 08:15:46,13.797353,100.55447,0
132,2017-07-01 08:17:01,13.797353,100.55444,0
133,2017-07-01 08:18:01,13.797383,100.55447,0
134,2017-07-01 08:19:16,13.797353,100.55444,0
135,2017-07-01 08:19:31,13.797353,100.55444,0
136,2017-07-01 08:22:46,13.797383,100.55444,0
137,2017-07-01 08:24:01,13.797383,100.55444,0
138,2017-07-01 08:25:01,13.797383,100.55444,0
139,2017-07-01 08:26:16,13.797383,100.55444,0
140,2017-07-01 08:27:16,13.797383,100.55444,0
141,2017-07-01 08:28:31,13.797383,100.55444,0
142,2017-07-01 08:29:31,13.797383,100.55444,0
143,2017-07-01 08:30:46,13.797383,100.55444,0
144,2017-07-01 08:32:01,13.797383,100.55444,0
145,2017-07-01 08:33:01,13.797383,100.55444,0
146,2017-07-01 08:34:16,13.797383,100.55444,0
147,2017-07-01 08:35:31,13.797383,100.55444,0
148,2017-07-01 08:36:31,13.797383,100.55444,0
149,2017-07-01 08:37:46,13.797383,100.55444,0
150,2017-07-01 08:39:01,13.797383,100.55444,0
151,2017-07-01 08:40:01,13.797383,100.55444,0
152,2017-07-01 08:41:16,13.797383,100.55444,0
153,2017-07-01 08:42:16,13.797383,100.55444,0
154,2017-07-01 08:43:31,13.797383,100.55444,0
155,2017-07-01 08:44:46,13.797383,100.55444,0
156,2017-07-01 08:45:46,13.797383,100.55444,0
157,2017-07-01 08:46:46,13.797383,100.55441,0
158,2017-07-01 08:48:16,13.797383,100.55444,0
159,2017-07-01 08:49:16,13.797383,100.55444,0
160,2017-07-01 08:50:31,13.797383,100.55444,0
161,2017-07-01 08:51:46,13.797383,100.55444,0
162,2017-07-01 08:51:47,13.797583,100.55413,0
163,2017-07-01 08:52:46,13.797383,100.55444,0
164,2017-07-01 08:54:01,13.797583,100.55413,0
165,2017-07-01 08:55:01,13.797583,100.55413,0
166,2017-07-01 08:57:31,13.797583,100.55413,0
167,2017-07-01 08:58:46,13.797583,100.55411,0
168,2017-07-01 09:00:01,13.797583,100.55408,0
169,2017-07-01 09:01:16,13.797583,100.55411,0
170,2017-07-01 09:02:31,13.797603,100.55408,0
171,2017-07-01 09:03:46,13.797603,100.55408,0
172,2017-07-01 09:05:01,13.797603,100.55411,0
173,2017-07-01 09:06:16,13.797603,100.55411,0
174,2017-07-01 09:07:31,13.797603,100.55408,0
175,2017-07-01 09:08:46,13.797603,100.55408,0
176,2017-07-01 09:10:01,13.797603,100.55408,0
177,2017-07-01 09:11:16,13.797603,100.55408,0
178,2017-07-01 09:12:16,13.797603,100.55408,0
179,2017-07-01 09:13:31,13.797743,100.5538,4
180,2017-07-01 09:14:31,13.797553,100.55358,0
181,2017-07-01 09:15:46,13.797523,100.55358,0
182,2017-07-01 09:17:01,13.797553,100.55358,0
183,2017-07-01 09:18:16,13.797553,100.55358,0
184,2017-07-01 09:19:31,13.797553,100.55358,0
185,2017-07-01 09:20:31,13.797553,100.55358,0
186,2017-07-01 09:21:46,13.797553,100.55358,0
187,2017-07-01 09:23:01,13.797553,100.55358,0
188,2017-07-01 09:24:16,13.797553,100.55358,2
189,2017-07-01 09:25:16,13.797553,100.5535,0
190,2017-07-01 09:26:31,13.797583,100.55338,0
191,2017-07-01 09:27:46,13.797583,100.55338,0
192,2017-07-01 09:29:01,13.797583,100.55338,0
193,2017-07-01 09:30:01,13.797603,100.55333,0
194,2017-07-01 09:31:16,13.797603,100.55333,0
195,2017-07-01 09:32:31,13.797603,100.55333,0
196,2017-07-01 09:33:46,13.797633,100.5533,0
197,2017-07-01 09:35:01,13.797633,100.5533,0
198,2017-07-01 09:36:16,13.797633,100.5533,0
199,2017-07-01 09:37:31,13.797713,100.55313,0
200,2017-07-01 09:38:46,13.797713,100.55311,0
201,2017-07-01 09:40:01,13.797713,100.55311,0
202,2017-07-01 09:41:16,13.797743,100.55311,0
203,2017-07-01 09:42:31,13.797743,100.55311,0
204,2017-07-01 09:43:46,13.797743,100.55311,0
205,2017-07-01 09:45:01,13.797743,100.55311,0
206,2017-07-01 09:46:16,13.797773,100.55302,0
207,2017-07-01 09:47:31,13.797833,100.55294,0
208,2017-07-01 09:48:46,13.797883,100.55288,0
209,2017-07-01 09:50:01,13.797943,100.55286,0
210,2017-07-01 09:51:16,13.798023,100.55286,1
211,2017-07-01 09:52:31,13.798083,100.55286,0
212,2017-07-01 09:53:46,13.798083,100.55286,0
213,2017-07-01 09:55:01,13.798083,100.55286,0
214,2017-07-01 09:56:16,13.798083,100.55286,0
215,2017-07-01 09:57:31,13.798083,100.55286,0
216,2017-07-01 09:58:46,13.798083,100.55286,0
217,2017-07-01 10:00:01,13.798083,100.55286,0
218,2017-07-01 10:01:16,13.798133,100.55286,0
219,2017-07-01 10:02:31,13.798193,100.55283,1
220,2017-07-01 10:03:46,13.798193,100.55283,0
221,2017-07-01 10:05:01,13.798273,100.55275,0
222,2017-07-01 10:06:16,13.798273,100.55272,0
223,2017-07-01 10:07:31,13.798243,100.55258,0
224,2017-07-01 10:08:46,13.798213,100.55261,0
225,2017-07-01 10:10:01,13.798083,100.55252,0
226,2017-07-01 10:11:16,13.798023,100.5525,0
227,2017-07-01 10:12:31,13.797743,100.55219,1
228,2017-07-01 10:13:46,13.798023,100.55211,0
229,2017-07-01 10:15:01,13.798023,100.55211,0
230,2017-07-01 10:16:31,13.798743,100.55191,10
231,2017-07-01 10:17:46,13.797713,100.55091,20
232,2017-07-01 10:19:01,13.797583,100.548883,0
233,2017-07-01 10:20:16,13.797553,100.546303,21
234,2017-07-01 10:22:46,13.797663,100.541803,1
235,2017-07-01 10:24:01,13.794773,100.539133,22
236,2017-07-01 10:25:16,13.792553,100.538273,0
237,2017-07-01 10:26:31,13.790443,100.537383,25
238,2017-07-01 10:27:46,13.784693,100.534963,25
239,2017-07-01 10:29:01,13.782387,100.534053,0
240,2017-07-01 10:30:16,13.779667,100.532887,38
241,2017-07-01 10:31:31,13.775547,100.531137,35
242,2017-07-01 10:32:46,13.772777,100.530167,15
243,2017-07-01 10:34:01,13.770357,100.529387,11
244,2017-07-01 10:35:31,13.768077,100.531527,48
245,2017-07-01 10:36:46,13.767437,100.533047,21
246,2017-07-01 10:38:01,13.76591,100.536193,0
247,2017-07-01 10:39:16,13.76588,100.536193,3
248,2017-07-01 10:40:31,13.7658,100.538463,0
249,2017-07-01 10:41:46,13.7658,100.538463,0
250,2017-07-01 10:43:01,13.7658,100.538463,0
251,2017-07-01 10:44:16,13.7658,100.538443,0
252,2017-07-01 10:45:31,13.767917,100.538103,3
253,2017-07-01 10:46:46,13.773137,100.531967,69
254,2017-07-01 10:48:01,13.780827,100.533553,30
255,2017-07-01 10:49:16,13.790383,100.537443,68
256,2017-07-01 10:50:01,13.798943,100.539773,80
257,2017-07-01 10:51:46,13.81583,100.55016,80
258,2017-07-01 10:53:01,13.829387,100.541963,72
259,2017-07-01 10:54:16,13.837303,100.536383,19
260,2017-07-01 10:55:31,13.839993,100.534743,45
261,2017-07-01 10:56:46,13.85072,100.533217,80
262,2017-07-01 10:58:01,13.868107,100.533993,80
263,2017-07-01 10:59:16,13.882777,100.538023,60
264,2017-07-01 11:00:31,13.894193,100.541213,59
265,2017-07-01 11:02:01,13.898633,100.542133,4
266,2017-07-01 11:03:01,13.899273,100.542213,2
267,2017-07-01 11:04:31,13.9003,100.539603,19
268,2017-07-01 11:05:46,13.90177,100.535463,18
269,2017-07-01 11:07:01,13.903,100.531997,24
270,2017-07-01 11:08:16,13.90461,100.527547,29
271,2017-07-01 11:09:31,13.9058,100.521667,42
272,2017-07-01 11:10:46,13.90636,100.51536,35
273,2017-07-01 11:12:01,13.90694,100.50877,54
274,2017-07-01 11:13:16,13.90727,100.50486,0
275,2017-07-01 11:14:31,13.90841,100.50186,4
276,2017-07-01 11:15:46,13.90997,100.499353,0
277,2017-07-01 11:17:01,13.91044,100.498713,4
278,2017-07-01 11:18:31,13.91166,100.497583,0
279,2017-07-01 11:19:46,13.91258,100.496713,5
280,2017-07-01 11:22:16,13.91333,100.496413,0
281,2017-07-01 11:23:31,13.91269,100.496993,8
282,2017-07-01 11:24:46,13.91047,100.499103,17
283,2017-07-01 11:26:01,13.90852,100.5023,26
284,2017-07-01 11:27:16,13.90794,100.50316,0
285,2017-07-01 11:28:31,13.90747,100.50541,0
286,2017-07-01 11:29:46,13.9068,100.51286,6
287,2017-07-01 11:31:01,13.90666,100.51427,9
288,2017-07-01 11:32:16,13.90647,100.516667,6
289,2017-07-01 11:33:31,13.90616,100.519967,6
290,2017-07-01 11:34:46,13.90583,100.523637,0
291,2017-07-01 11:36:01,13.90511,100.526827,12
292,2017-07-01 11:37:16,13.90447,100.528497,9
293,2017-07-01 11:38:31,13.90352,100.531297,9
294,2017-07-01 11:39:46,13.90263,100.533803,10
295,2017-07-01 11:41:01,13.90191,100.535833,14
296,2017-07-01 11:42:16,13.90119,100.537913,3
297,2017-07-01 11:43:31,13.90002,100.543053,51
298,2017-07-01 11:44:46,13.888523,100.540053,79
299,2017-07-01 11:46:01,13.872527,100.535273,80
300,2017-07-01 11:47:16,13.85647,100.533277,80
301,2017-07-01 11:48:31,13.842103,100.533993,59
302,2017-07-01 11:49:46,13.836803,100.537193,47
303,2017-07-01 11:51:01,13.826187,100.544963,57
304,2017-07-01 11:52:16,13.823467,100.547943,27
305,2017-07-01 11:53:31,13.820047,100.549663,17
306,2017-07-01 11:54:46,13.817047,100.55019,27
307,2017-07-01 11:56:01,13.81397,100.55044,18
308,2017-07-01 11:57:01,13.81072,100.549963,8
309,2017-07-01 11:58:16,13.80866,100.549053,28
310,2017-07-01 11:59:31,13.80475,100.545693,20
311,2017-07-01 12:00:46,13.80252,100.543163,6
312,2017-07-01 12:02:01,13.80058,100.541303,14
313,2017-07-01 12:03:16,13.796743,100.539803,14
314,2017-07-01 12:04:31,13.791803,100.538303,39
315,2017-07-01 12:05:31,13.785463,100.535743,51
316,2017-07-01 12:06:46,13.779917,100.533027,11
317,2017-07-01 12:08:01,13.779827,100.533277,1
318,2017-07-01 12:09:16,13.776497,100.531717,26
319,2017-07-01 12:10:31,13.771547,100.529797,0
320,2017-07-01 12:11:46,13.769777,100.529137,5
321,2017-07-01 12:13:01,13.769027,100.528887,24
322,2017-07-01 12:14:01,13.767577,100.532637,21
323,2017-07-01 12:15:16,13.766917,100.534053,0
324,2017-07-01 12:16:31,13.766717,100.534353,0
325,2017-07-01 12:17:46,13.76633,100.535213,7
326,2017-07-01 12:19:01,13.7655,100.536963,0
327,2017-07-01 12:20:16,13.76525,100.537603,21
328,2017-07-01 12:22:31,13.7658,100.538353,0
329,2017-07-01 12:23:46,13.76583,100.538353,0
330,2017-07-01 12:25:01,13.76583,100.538353,0
331,2017-07-01 12:26:16,13.76583,100.538383,1
332,2017-07-01 12:27:31,13.76583,100.538463,0
333,2017-07-01 12:28:31,13.76583,100.538463,0
334,2017-07-01 12:29:46,13.76583,100.538463,0
335,2017-07-01 12:30:46,13.76583,100.538463,0
336,2017-07-01 12:32:01,13.76608,100.538913,2
337,2017-07-01 12:36:46,13.778777,100.532797,23
338,2017-07-01 12:38:01,13.783883,100.534803,63
339,2017-07-01 12:39:16,13.795103,100.538913,46
340,2017-07-01 12:40:31,13.80366,100.544163,57
341,2017-07-01 12:41:31,13.81166,100.55005,78
342,2017-07-01 12:42:46,13.824187,100.546993,40
343,2017-07-01 12:44:01,13.829607,100.541773,37
344,2017-07-01 12:45:16,13.834163,100.538693,12
345,2017-07-01 12:46:16,13.835693,100.537633,12
346,2017-07-01 12:47:31,13.837133,100.536523,8
347,2017-07-01 12:48:46,13.837743,100.535943,1
348,2017-07-01 12:50:01,13.846083,100.533217,68
349,2017-07-01 12:51:16,13.86211,100.533047,80
350,2017-07-01 12:52:16,13.875047,100.535743,80
351,2017-07-01 12:53:31,13.889883,100.540243,76
352,2017-07-01 12:54:46,13.897083,100.541853,2
353,2017-07-01 12:56:01,13.898193,100.542083,4
354,2017-07-01 12:57:16,13.898553,100.542133,0
355,2017-07-01 12:58:16,13.898663,100.542163,0
356,2017-07-01 12:59:31,13.899303,100.542213,7
357,2017-07-01 13:00:46,13.90016,100.539943,20
358,2017-07-01 13:02:01,13.90133,100.536633,42
359,2017-07-01 13:03:16,13.90286,100.532357,6
360,2017-07-01 13:04:31,13.90441,100.527967,5
361,2017-07-01 13:05:46,13.90555,100.523937,10
362,2017-07-01 13:06:46,13.90588,100.520247,30
363,2017-07-01 13:08:01,13.90638,100.51494,0
364,2017-07-01 13:10:31,13.90727,100.50447,0
365,2017-07-01 13:11:46,13.90727,100.50447,0
366,2017-07-01 13:12:46,13.90836,100.50188,9
367,2017-07-01 13:14:01,13.91094,100.498243,22
368,2017-07-01 13:15:16,13.91188,100.497333,10
369,2017-07-01 13:16:31,13.91394,100.495443,10
370,2017-07-01 13:17:46,13.91325,100.496523,1
371,2017-07-01 13:19:01,13.91188,100.497773,31
372,2017-07-01 13:20:16,13.90861,100.50205,3
373,2017-07-01 13:22:46,13.90786,100.50327,0
374,2017-07-01 13:25:01,13.90705,100.51019,2
375,2017-07-01 13:26:16,13.90688,100.51177,10
376,2017-07-01 13:27:31,13.90677,100.51325,17
377,2017-07-01 13:28:46,13.90655,100.51527,7
378,2017-07-01 13:29:46,13.90641,100.517467,12
379,2017-07-01 13:31:01,13.90613,100.520297,16
380,2017-07-01 13:32:16,13.90586,100.523417,12
381,2017-07-01 13:33:31,13.90511,100.526777,4
382,2017-07-01 13:34:46,13.9045,100.528437,2
383,2017-07-01 13:36:01,13.90405,100.529717,24
384,2017-07-01 13:37:16,13.90322,100.532077,9
385,2017-07-01 13:38:31,13.90222,100.534963,19
386,2017-07-01 13:39:46,13.90125,100.537693,0
387,2017-07-01 13:41:01,13.90125,100.537693,0
388,2017-07-01 13:42:16,13.90122,100.537743,2
389,2017-07-01 13:43:31,13.90294,100.538133,11
390,2017-07-01 13:44:46,13.90366,100.538083,3
391,2017-07-01 13:45:46,13.90497,100.537963,11
392,2017-07-01 13:47:01,13.90619,100.537883,9
393,2017-07-01 13:48:16,13.90727,100.537803,7
394,2017-07-01 13:49:31,13.90891,100.537913,17
395,2017-07-01 13:50:46,13.911,100.538693,1
396,2017-07-01 13:52:01,13.91116,100.538803,0
397,2017-07-01 13:53:16,13.91116,100.538803,0
398,2017-07-01 13:54:16,13.91136,100.538883,0
399,2017-07-01 13:55:31,13.91136,100.538883,0
400,2017-07-01 13:56:46,13.91155,100.540303,12
401,2017-07-01 13:58:01,13.91119,100.542713,0
402,2017-07-01 13:59:16,13.91116,100.542803,0
403,2017-07-01 14:00:31,13.91116,100.542833,0
404,2017-07-01 14:01:46,13.91116,100.542833,0
405,2017-07-01 14:03:01,13.91116,100.542833,0
406,2017-07-01 14:04:16,13.91116,100.542833,0
407,2017-07-01 14:05:31,13.91102,100.543993,25
408,2017-07-01 14:08:01,13.91005,100.55005,20
409,2017-07-01 14:09:16,13.91127,100.55077,0
410,2017-07-01 14:10:31,13.9128,100.549833,32
411,2017-07-01 14:11:46,13.91422,100.55044,0
412,2017-07-01 14:13:01,13.91633,100.55102,5
413,2017-07-01 14:14:16,13.916997,100.552,2
414,2017-07-01 14:15:31,13.917027,100.55191,0
415,2017-07-01 14:16:46,13.917047,100.55188,0
416,2017-07-01 14:18:01,13.917047,100.55188,0
417,2017-07-01 14:20:31,13.917137,100.55166,7
418,2017-07-01 14:21:46,13.916,100.55147,5
419,2017-07-01 14:23:01,13.91661,100.548303,43
420,2017-07-01 14:24:16,13.917827,100.541133,20
421,2017-07-01 14:25:16,13.919717,100.539693,31
422,2017-07-01 14:26:31,13.925547,100.534583,30
423,2017-07-01 14:27:46,13.928527,100.531967,13
424,2017-07-01 14:29:01,13.929217,100.531417,12
425,2017-07-01 14:30:16,13.926437,100.526467,46
426,2017-07-01 14:31:46,13.916967,100.51497,65
427,2017-07-01 14:33:01,13.9105,100.50727,16
428,2017-07-01 14:34:16,13.90975,100.50647,3
429,2017-07-01 14:35:31,13.90888,100.50544,12
430,2017-07-01 14:36:46,13.90786,100.50463,0
431,2017-07-01 14:38:01,13.90755,100.50441,24
432,2017-07-01 14:39:16,13.91155,100.497663,66
433,2017-07-01 14:40:31,13.920247,100.488603,72
434,2017-07-01 14:41:46,13.923247,100.474797,64
435,2017-07-01 14:42:31,13.924777,100.467937,64
436,2017-07-01 14:44:16,13.923967,100.453,67
437,2017-07-01 14:45:31,13.9125,100.45061,57
438,2017-07-01 14:46:46,13.90205,100.449743,60
439,2017-07-01 14:48:01,13.890583,100.4503,51
440,2017-07-01 14:49:16,13.884853,100.45188,21
441,2017-07-01 14:50:31,13.881827,100.45752,32
442,2017-07-01 14:51:46,13.880607,100.459,0
443,2017-07-01 14:53:01,13.879387,100.45908,5
444,2017-07-01 14:54:16,13.877827,100.45788,11
445,2017-07-01 14:55:16,13.877467,100.45711,0
446,2017-07-01 14:56:46,13.877437,100.45713,0
447,2017-07-01 14:57:46,13.877437,100.45713,0
448,2017-07-01 14:58:46,13.877437,100.45713,0
449,2017-07-01 15:00:01,13.877217,100.45708,0
450,2017-07-01 15:01:16,13.877217,100.45711,0
451,2017-07-01 15:02:31,13.877217,100.45713,0
452,2017-07-01 15:03:46,13.877217,100.45713,0
453,2017-07-01 15:05:01,13.877217,100.45713,0
454,2017-07-01 15:06:16,13.877217,100.45713,0
455,2017-07-01 15:07:31,13.877217,100.45713,0
456,2017-07-01 15:08:46,13.877217,100.45713,0
457,2017-07-01 15:10:01,13.877217,100.45713,0
458,2017-07-01 15:11:16,13.877217,100.45713,0
459,2017-07-01 15:12:31,13.877217,100.45713,0
460,2017-07-01 15:13:46,13.877217,100.45713,0
461,2017-07-01 15:15:01,13.877217,100.45713,0
462,2017-07-01 15:16:16,13.877217,100.45713,0
463,2017-07-01 15:17:31,13.877217,100.45713,0
464,2017-07-01 15:18:46,13.877217,100.45713,0
465,2017-07-01 15:20:01,13.877217,100.45716,0
466,2017-07-01 15:22:31,13.877217,100.45713,0
467,2017-07-01 15:23:46,13.877217,100.45716,0
468,2017-07-01 15:25:01,13.877217,100.45716,0
469,2017-07-01 15:26:16,13.877217,100.45716,0
470,2017-07-01 15:27:31,13.877217,100.45716,0
471,2017-07-01 15:28:46,13.877217,100.45716,0
472,2017-07-01 15:30:01,13.877217,100.45716,0
473,2017-07-01 15:31:16,13.877217,100.45716,0
474,2017-07-01 15:32:16,13.877217,100.45716,0
475,2017-07-01 15:33:31,13.877217,100.45716,0
476,2017-07-01 15:34:31,13.877217,100.45716,0
477,2017-07-01 15:35:46,13.877217,100.45716,0
478,2017-07-01 15:37:01,13.877217,100.45716,0
479,2017-07-01 15:38:16,13.877217,100.45716,0
480,2017-07-01 15:39:31,13.877217,100.45716,0
481,2017-07-01 15:40:46,13.877217,100.45716,0
482,2017-07-01 15:42:01,13.877217,100.45716,0
483,2017-07-01 15:43:16,13.877217,100.45716,0
484,2017-07-01 15:44:31,13.877217,100.45716,0
485,2017-07-01 15:45:46,13.877217,100.45716,0
486,2017-07-01 15:47:01,13.877217,100.45716,0
487,2017-07-01 15:48:16,13.877217,100.45716,0
488,2017-07-01 15:49:31,13.877217,100.45716,0
489,2017-07-01 15:50:46,13.877217,100.45716,0
490,2017-07-01 15:52:01,13.877217,100.45716,0
491,2017-07-01 15:53:01,13.877217,100.45716,0
492,2017-07-01 15:54:16,13.877217,100.45716,0
493,2017-07-01 15:55:31,13.877217,100.45716,0
494,2017-07-01 15:56:46,13.877217,100.45716,0
495,2017-07-01 15:58:01,13.877217,100.45716,0
496,2017-07-01 15:59:16,13.877217,100.45716,0
497,2017-07-01 16:00:31,13.877217,100.45716,0
498,2017-07-01 16:01:31,13.877217,100.45716,0
499,2017-07-01 16:02:46,13.877217,100.45716,0
500,2017-07-01 16:04:01,13.877217,100.45716,0
501,2017-07-01 16:05:16,13.877217,100.45716,0
502,2017-07-01 16:06:16,13.877217,100.45716,0
503,2017-07-01 16:07:31,13.877217,100.45716,0
504,2017-07-01 16:08:46,13.877217,100.45716,0
505,2017-07-01 16:10:01,13.877217,100.45716,0
506,2017-07-01 16:11:01,13.877217,100.45716,0
507,2017-07-01 16:12:16,13.877217,100.45716,0
508,2017-07-01 16:13:31,13.877547,100.4575,0
509,2017-07-01 16:14:46,13.878297,100.45883,19
510,2017-07-01 16:16:01,13.876667,100.45952,33
511,2017-07-01 16:17:16,13.874167,100.45683,40
512,2017-07-01 16:18:31,13.876577,100.449383,39
513,2017-07-01 16:19:46,13.882357,100.4505,15
514,2017-07-01 16:22:16,13.891463,100.45008,38
515,2017-07-01 16:23:31,13.90088,100.449633,42
516,2017-07-01 16:24:46,13.90613,100.449523,24
